policy_id,customer_id,agent_id,product_line,product_subtype,effective_date,expiry_date,sum_insured_thb,annual_premium_thb,payment_frequency,status
P002207,C01603,A0036,motor,motor_compulsory,2024-03-15,2025-03-15,408111,20168,annual,active
P002208,C02153,A0044,property,property_fire,2024-04-07,2025-04-07,10761342,36349,quarterly,active
P002209,C00636,A0002,motor,motor_compulsory,2024-02-04,2025-02-03,1029143,38445,monthly,active
P002210,C02671,A0019,motor,motor_compulsory,2023-03-23,2024-03-22,942737,30105,quarterly,active
P002211,C00259,A0015,motor,motor_compulsory,2025-12-30,2026-12-30,2082755,80625,monthly,active
P002212,C00709,A0009,motor,motor_voluntary,2023-11-09,2024-11-08,1584852,76355,annual,lapsed
P002213,C01020,A0036,motor,motor_voluntary,2023-11-18,2024-11-17,1575621,43609,annual,lapsed
P002214,C02200,A0026,property,property_allrisk,2023-10-19,2024-10-18,17418280,173097,quarterly,active
P002215,C02352,A0012,motor,motor_compulsory,2023-04-28,2024-04-27,2106402,76635,annual,active
P002216,C02616,A0042,property,property_allrisk,2024-05-12,2025-05-12,8270746,54570,quarterly,active
P002217,C02048,A0048,motor,motor_compulsory,2026-01-10,2027-01-10,1610048,58484,quarterly,active
P002218,C02582,A0005,property,property_flood,2023-08-25,2024-08-24,2819040,27022,monthly,active
P002219,C01536,A0044,property,property_flood,2022-04-23,2023-04-23,17788092,53742,quarterly,active
P002220,C02532,A0044,motor,motor_compulsory,2023-06-20,2024-06-19,277118,6502,monthly,active
P002221,C01570,A0004,property,property_fire,2022-06-28,2023-06-28,11968132,55895,annual,active
P002222,C00929,A0015,motor,motor_voluntary,2023-09-25,2024-09-24,1826292,77247,monthly,active
P002223,C00352,A0045,motor,motor_compulsory,2022-01-08,2023-01-08,420137,19798,quarterly,active
P002224,C02728,A0041,motor,motor_compulsory,2024-02-20,2025-02-19,1527227,51854,annual,active
P002225,C00954,A0041,motor,motor_voluntary,2024-11-12,2025-11-12,248715,5016,quarterly,active
P002226,C01481,A0012,motor,motor_compulsory,2024-03-29,2025-03-29,1147203,35499,quarterly,active
P002227,C00401,A0004,motor,motor_voluntary,2025-12-15,2026-12-15,829449,34120,quarterly,active
P002228,C01826,A0029,motor,motor_compulsory,2022-07-17,2023-07-17,291025,7291,quarterly,active
P002229,C00527,A0046,motor,motor_compulsory,2023-06-25,2024-06-24,383898,11907,quarterly,active
P002230,C01903,A0034,property,property_flood,2022-05-05,2023-05-05,17549095,162274,annual,active
P002231,C00434,A0021,property,property_flood,2026-02-08,2027-02-08,4870372,32190,monthly,active
P002232,C01277,A0024,motor,motor_compulsory,2023-12-20,2024-12-19,881498,36758,quarterly,active
P002233,C01925,A0046,property,property_allrisk,2024-02-22,2025-02-21,8275725,30365,quarterly,lapsed
P002234,C02682,A0004,motor,motor_voluntary,2024-10-19,2025-10-19,1919107,61543,annual,lapsed
P002235,C02020,A0026,motor,motor_voluntary,2023-09-08,2024-09-07,1005542,27778,monthly,active
P002236,C00874,A0035,motor,motor_compulsory,2023-11-20,2024-11-19,637322,16690,monthly,active
P002237,C01002,A0021,property,property_flood,2023-06-29,2024-06-28,18527069,160874,quarterly,active
P002238,C02663,A0048,motor,motor_compulsory,2022-03-07,2023-03-07,1969536,54725,quarterly,active
P002239,C01192,A0005,motor,motor_voluntary,2025-06-15,2026-06-15,1872734,78062,monthly,cancelled
P002240,C00286,A0008,motor,motor_compulsory,2023-12-20,2024-12-19,1063084,29912,quarterly,active
P002241,C02164,A0010,property,property_allrisk,2025-03-21,2026-03-21,11640232,126865,monthly,active
P002242,C01732,A0033,motor,motor_voluntary,2022-03-17,2023-03-17,1984377,92941,quarterly,active
P002243,C00610,A0016,motor,motor_voluntary,2023-12-20,2024-12-19,2374828,104969,quarterly,active
P002244,C01740,A0017,property,property_allrisk,2023-05-13,2024-05-12,14116779,82829,quarterly,active
P002245,C01762,A0003,motor,motor_voluntary,2024-07-07,2025-07-07,613346,29684,quarterly,active
P002246,C02676,A0007,motor,motor_compulsory,2024-03-12,2025-03-12,633691,14501,monthly,cancelled
P002247,C00049,A0032,motor,motor_compulsory,2024-05-10,2025-05-10,1983803,83884,annual,active
P002248,C01855,A0048,motor,motor_voluntary,2026-03-26,2027-03-26,2228074,80357,quarterly,active
P002249,C02617,A0019,motor,motor_voluntary,2024-10-22,2025-10-22,257423,7266,quarterly,cancelled
P002250,C02675,A0039,motor,motor_compulsory,2024-04-01,2025-04-01,1208499,32802,quarterly,active
P002251,C01487,A0016,motor,motor_compulsory,2025-05-23,2026-05-23,344402,7856,monthly,active
P002252,C00076,A0006,motor,motor_compulsory,2023-01-09,2024-01-09,1541212,33079,annual,active
P002253,C01469,A0011,motor,motor_compulsory,2022-01-19,2023-01-19,1868612,68597,annual,active
P002254,C00277,A0034,motor,motor_compulsory,2025-09-16,2026-09-16,336353,12770,quarterly,active
P002255,C02484,A0039,motor,motor_voluntary,2023-04-12,2024-04-11,1838174,58723,annual,active
P002256,C00145,A0045,property,property_allrisk,2022-12-21,2023-12-21,3582508,24483,annual,lapsed
P002257,C02505,A0002,property,property_flood,2025-09-26,2026-09-26,13791936,63408,annual,lapsed
P002258,C02736,A0008,property,property_flood,2022-05-06,2023-05-06,2809435,18384,quarterly,active
P002259,C00859,A0016,property,property_allrisk,2023-11-01,2024-10-31,5682330,61958,monthly,lapsed
P002260,C00878,A0034,motor,motor_compulsory,2023-12-08,2024-12-07,2238623,78242,quarterly,active
P002261,C01070,A0006,property,property_allrisk,2025-08-01,2026-08-01,5136804,35041,monthly,cancelled
P002262,C02015,A0015,motor,motor_voluntary,2022-07-26,2023-07-26,2283751,90393,annual,active
P002263,C00619,A0001,motor,motor_compulsory,2023-07-27,2024-07-26,954547,45098,annual,active
P002264,C01866,A0005,motor,motor_voluntary,2023-01-14,2024-01-14,2042503,77242,annual,active
P002265,C01352,A0015,property,property_allrisk,2024-11-05,2025-11-05,5814188,35358,annual,active
P002266,C02893,A0039,property,property_fire,2026-01-26,2027-01-26,13218378,82351,monthly,active
P002267,C02133,A0047,motor,motor_voluntary,2026-04-13,2027-04-13,2249183,59211,annual,active
P002268,C02608,A0005,motor,motor_voluntary,2022-04-17,2023-04-17,735443,27571,monthly,active
P002269,C00730,A0017,motor,motor_voluntary,2024-02-23,2025-02-22,648390,13539,quarterly,active
P002270,C00699,A0014,property,property_allrisk,2024-08-13,2025-08-13,18625168,195388,monthly,lapsed
P002271,C01022,A0034,property,property_fire,2023-12-15,2024-12-14,7085427,35804,quarterly,active
P002272,C00430,A0016,property,property_allrisk,2026-03-24,2027-03-24,2987579,34268,quarterly,active
P002273,C00923,A0008,motor,motor_compulsory,2024-02-25,2025-02-24,2043843,99665,quarterly,active
P002274,C02529,A0039,property,property_flood,2025-02-08,2026-02-08,19585569,91508,monthly,active
P002275,C01236,A0018,motor,motor_compulsory,2023-06-02,2024-06-01,647571,25085,annual,lapsed
P002276,C01793,A0048,motor,motor_voluntary,2025-06-28,2026-06-28,2466233,49555,monthly,cancelled
P002277,C01621,A0011,motor,motor_voluntary,2022-09-14,2023-09-14,1136722,49776,quarterly,active
P002278,C01315,A0015,property,property_allrisk,2025-09-26,2026-09-26,11354440,37248,quarterly,active
P002279,C02094,A0002,motor,motor_voluntary,2026-02-04,2027-02-04,1057584,50252,annual,active
P002280,C02192,A0018,motor,motor_voluntary,2022-05-20,2023-05-20,1174512,41723,quarterly,active
P002281,C01746,A0050,motor,motor_voluntary,2022-03-13,2023-03-13,1628626,57756,quarterly,cancelled
P002282,C01705,A0044,motor,motor_voluntary,2025-07-02,2026-07-02,1107499,46852,quarterly,active
P002283,C00283,A0046,motor,motor_compulsory,2023-08-10,2024-08-09,1094076,47008,quarterly,active
P002284,C02976,A0008,motor,motor_voluntary,2022-09-08,2023-09-08,1594141,47997,monthly,active
P002285,C00881,A0032,motor,motor_voluntary,2023-06-08,2024-06-07,1166224,40386,annual,active
P002286,C00060,A0019,motor,motor_voluntary,2026-01-07,2027-01-07,315266,10222,quarterly,lapsed
P002287,C01839,A0045,motor,motor_voluntary,2023-07-17,2024-07-16,2199919,53494,quarterly,lapsed
P002288,C00249,A0050,motor,motor_compulsory,2024-03-19,2025-03-19,1332530,63895,quarterly,lapsed
P002289,C01807,A0040,property,property_fire,2024-03-24,2025-03-24,1807906,10879,annual,lapsed
P002290,C02710,A0039,motor,motor_voluntary,2023-03-12,2024-03-11,2088679,103595,monthly,active
P002291,C01698,A0035,property,property_allrisk,2023-09-11,2024-09-10,11764978,36478,annual,active
P002292,C02947,A0035,motor,motor_compulsory,2025-07-03,2026-07-03,2026348,60383,monthly,active
P002293,C02605,A0024,property,property_allrisk,2022-11-19,2023-11-19,9842932,55610,monthly,active
P002294,C00480,A0047,property,property_allrisk,2024-03-16,2025-03-16,11933067,80887,quarterly,active
P002295,C00322,A0020,motor,motor_compulsory,2022-09-21,2023-09-21,1218101,25656,monthly,lapsed
P002296,C01114,A0028,motor,motor_voluntary,2023-02-09,2024-02-09,1825706,71024,quarterly,lapsed
P002297,C01200,A0046,motor,motor_compulsory,2022-10-28,2023-10-28,223309,11006,quarterly,active
P002298,C02998,A0035,motor,motor_compulsory,2025-02-27,2026-02-27,1256626,48629,quarterly,active
P002299,C01156,A0026,motor,motor_compulsory,2026-02-03,2027-02-03,1904095,39163,quarterly,active
P002300,C02468,A0022,motor,motor_compulsory,2024-01-30,2025-01-29,1970213,42981,annual,active
P002301,C00725,A0044,motor,motor_voluntary,2023-08-07,2024-08-06,915708,36653,annual,active
P002302,C00089,A0029,motor,motor_voluntary,2023-02-16,2024-02-16,1744072,64503,monthly,active
P002303,C02957,A0043,property,property_allrisk,2024-07-16,2025-07-16,3387604,29430,quarterly,active
P002304,C01014,A0008,property,property_fire,2024-04-13,2025-04-13,2337798,21547,annual,active
P002305,C02089,A0017,motor,motor_compulsory,2024-09-21,2025-09-21,442895,11012,quarterly,active
P002306,C01030,A0044,motor,motor_compulsory,2025-10-31,2026-10-31,1386385,42928,quarterly,active
P002307,C00992,A0029,motor,motor_voluntary,2023-05-18,2024-05-17,976870,34439,annual,lapsed
P002308,C02937,A0021,motor,motor_compulsory,2023-11-18,2024-11-17,2268270,108890,annual,active
P002309,C00021,A0037,motor,motor_compulsory,2026-03-24,2027-03-24,1455511,71527,annual,active
P002310,C02640,A0048,motor,motor_compulsory,2024-03-25,2025-03-25,2483440,68672,quarterly,active
P002311,C02729,A0041,motor,motor_compulsory,2025-09-03,2026-09-03,276689,10879,annual,active
P002312,C00186,A0021,property,property_allrisk,2025-08-20,2026-08-20,9544413,101965,monthly,active
P002313,C01735,A0009,motor,motor_voluntary,2023-07-24,2024-07-23,1670569,39000,annual,active
P002314,C01640,A0049,motor,motor_compulsory,2025-07-26,2026-07-26,2051952,67830,monthly,active
P002315,C01403,A0037,motor,motor_voluntary,2024-05-08,2025-05-08,705377,26833,annual,active
P002316,C00064,A0034,motor,motor_voluntary,2026-04-01,2027-04-01,674895,22575,quarterly,lapsed
P002317,C01787,A0047,motor,motor_compulsory,2023-02-23,2024-02-23,1536132,57228,monthly,lapsed
P002318,C01956,A0031,property,property_flood,2024-09-12,2025-09-12,14947561,110080,monthly,active
P002319,C01496,A0048,motor,motor_compulsory,2025-08-16,2026-08-16,2088617,94773,monthly,active
P002320,C02544,A0045,motor,motor_compulsory,2024-06-08,2025-06-08,1745717,85332,annual,active
P002321,C00887,A0032,property,property_allrisk,2023-09-28,2024-09-27,16377692,168856,quarterly,cancelled
P002322,C02681,A0031,property,property_allrisk,2024-11-20,2025-11-20,19440663,105403,quarterly,active
P002323,C00014,A0046,property,property_flood,2024-11-23,2025-11-23,14757332,72232,quarterly,cancelled
P002324,C02163,A0041,motor,motor_compulsory,2024-01-22,2025-01-21,1105199,47977,annual,active
P002325,C02040,A0004,motor,motor_voluntary,2024-10-31,2025-10-31,2191466,69408,annual,lapsed
P002326,C01679,A0028,motor,motor_compulsory,2025-05-23,2026-05-23,860984,36214,annual,active
P002327,C02458,A0019,motor,motor_voluntary,2022-06-26,2023-06-26,2149025,71036,monthly,active
P002328,C00918,A0031,motor,motor_voluntary,2025-03-26,2026-03-26,437535,21358,quarterly,active
P002329,C01180,A0037,property,property_allrisk,2024-07-23,2025-07-23,18632954,98837,monthly,active
P002330,C02813,A0031,motor,motor_compulsory,2025-05-27,2026-05-27,1009688,48813,monthly,active
P002331,C02512,A0031,motor,motor_voluntary,2025-03-06,2026-03-06,1643966,34658,annual,active
P002332,C01262,A0048,motor,motor_voluntary,2022-03-06,2023-03-06,1073085,23183,annual,active
P002333,C02934,A0012,motor,motor_voluntary,2023-12-31,2024-12-30,2214629,64201,quarterly,active
P002334,C02502,A0040,motor,motor_voluntary,2025-02-15,2026-02-15,215857,4901,monthly,active
P002335,C02222,A0010,motor,motor_voluntary,2022-03-11,2023-03-11,1460502,47635,annual,cancelled
P002336,C00337,A0042,motor,motor_voluntary,2025-01-01,2026-01-01,1303805,43076,monthly,active
P002337,C01577,A0028,motor,motor_voluntary,2023-05-02,2024-05-01,1166737,43036,annual,active
P002338,C00852,A0047,motor,motor_compulsory,2024-08-17,2025-08-17,846690,22441,quarterly,active
P002339,C01964,A0016,motor,motor_compulsory,2024-09-06,2025-09-06,866968,31121,quarterly,active
P002340,C01838,A0031,motor,motor_compulsory,2023-01-20,2024-01-20,425279,17884,monthly,active
P002341,C01352,A0023,motor,motor_voluntary,2023-06-02,2024-06-01,2103998,78402,monthly,active
P002342,C01008,A0045,motor,motor_compulsory,2024-09-17,2025-09-17,811067,22983,quarterly,active
P002343,C02157,A0037,motor,motor_compulsory,2024-05-07,2025-05-07,2244371,84557,quarterly,lapsed
P002344,C01967,A0017,property,property_fire,2025-06-12,2026-06-12,6753467,72230,quarterly,active
P002345,C00678,A0039,property,property_allrisk,2023-02-06,2024-02-06,3800622,13180,quarterly,active
P002346,C00305,A0043,property,property_allrisk,2022-11-21,2023-11-21,11519182,53492,annual,active
P002347,C00419,A0037,motor,motor_voluntary,2023-06-08,2024-06-07,1398149,28809,monthly,active
P002348,C00738,A0028,motor,motor_compulsory,2024-05-23,2025-05-23,1245858,54321,quarterly,cancelled
P002349,C00324,A0038,motor,motor_voluntary,2024-03-30,2025-03-30,1420985,54863,monthly,active
P002350,C01513,A0026,motor,motor_voluntary,2023-08-22,2024-08-21,533279,11151,quarterly,active
P002351,C02721,A0045,property,property_fire,2023-04-05,2024-04-04,8345034,60871,quarterly,active
P002352,C02047,A0015,motor,motor_voluntary,2025-07-12,2026-07-12,587031,27681,monthly,cancelled
P002353,C02596,A0043,motor,motor_voluntary,2023-09-02,2024-09-01,2067743,54574,monthly,active
P002354,C00315,A0036,motor,motor_voluntary,2024-08-15,2025-08-15,609811,24280,annual,active
P002355,C01562,A0022,property,property_fire,2023-01-01,2024-01-01,9760293,30646,quarterly,active
P002356,C00349,A0018,property,property_flood,2023-10-28,2024-10-27,15306136,173553,monthly,active
P002357,C00127,A0003,motor,motor_voluntary,2023-07-25,2024-07-24,1360761,61043,quarterly,active
P002358,C01344,A0040,motor,motor_voluntary,2023-05-24,2024-05-23,1524690,64632,annual,active
P002359,C01123,A0049,motor,motor_voluntary,2024-01-26,2025-01-25,2221314,71497,quarterly,active
P002360,C01362,A0025,property,property_flood,2023-05-30,2024-05-29,15664003,105798,monthly,lapsed
P002361,C00234,A0025,motor,motor_compulsory,2023-02-15,2024-02-15,234518,10581,annual,lapsed
P002362,C01383,A0017,property,property_flood,2023-08-13,2024-08-12,17785016,119787,monthly,active
P002363,C02286,A0007,property,property_fire,2023-08-12,2024-08-11,17731678,177220,quarterly,active
P002364,C02281,A0011,motor,motor_voluntary,2024-11-07,2025-11-07,517251,19151,quarterly,active
P002365,C01225,A0018,motor,motor_compulsory,2022-10-24,2023-10-24,1567758,73100,annual,active
P002366,C02207,A0004,motor,motor_compulsory,2025-10-08,2026-10-08,807966,34307,annual,active
P002367,C01701,A0050,motor,motor_voluntary,2023-11-17,2024-11-16,471780,14083,monthly,active
P002368,C02726,A0033,motor,motor_compulsory,2023-02-25,2024-02-25,2063299,43927,monthly,active
P002369,C01758,A0035,motor,motor_voluntary,2023-11-01,2024-10-31,2067661,101885,monthly,active
P002370,C02665,A0030,property,property_fire,2022-08-20,2023-08-20,15292032,95415,quarterly,active
P002371,C01321,A0003,motor,motor_voluntary,2023-09-06,2024-09-05,398690,11716,monthly,active
P002372,C02910,A0048,property,property_allrisk,2025-07-25,2026-07-25,1466488,5459,annual,cancelled
P002373,C01507,A0024,property,property_fire,2023-06-04,2024-06-03,16058479,180068,quarterly,active
P002374,C02819,A0006,motor,motor_compulsory,2023-04-04,2024-04-03,2226657,76745,annual,active
P002375,C00841,A0001,property,property_fire,2024-09-05,2025-09-05,19563443,192455,annual,active
P002376,C02549,A0032,motor,motor_voluntary,2025-07-15,2026-07-15,664497,20513,annual,active
P002377,C02146,A0044,motor,motor_compulsory,2024-07-28,2025-07-28,2145599,101589,annual,active
P002378,C02573,A0050,motor,motor_voluntary,2024-07-02,2025-07-02,1648261,62288,quarterly,active
P002379,C00529,A0004,motor,motor_voluntary,2023-12-05,2024-12-04,580021,14669,annual,active
P002380,C02696,A0003,motor,motor_voluntary,2023-01-02,2024-01-02,261058,11954,monthly,active
P002381,C00928,A0024,property,property_flood,2025-03-26,2026-03-26,6650651,62909,quarterly,active
P002382,C01785,A0046,motor,motor_voluntary,2025-06-16,2026-06-16,1533955,36350,quarterly,active
P002383,C01581,A0004,motor,motor_compulsory,2025-03-23,2026-03-23,1656346,60043,monthly,active
P002384,C02535,A0010,property,property_fire,2024-01-21,2025-01-20,13606958,103697,monthly,active
P002385,C01587,A0040,motor,motor_compulsory,2026-01-30,2027-01-30,1708216,36521,quarterly,lapsed
P002386,C02195,A0013,motor,motor_compulsory,2026-02-18,2027-02-18,2142325,95507,annual,active
P002387,C01200,A0033,property,property_fire,2023-01-10,2024-01-10,2876599,34059,quarterly,active
P002388,C00254,A0015,property,property_fire,2023-02-25,2024-02-25,19910113,101202,annual,active
P002389,C02576,A0032,property,property_flood,2025-12-28,2026-12-28,14894513,44859,monthly,lapsed
P002390,C00209,A0041,motor,motor_voluntary,2023-04-24,2024-04-23,2172625,67761,quarterly,lapsed
